"","setname","pvalue","estimate","exp","BH"
"17777","GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY",1,0,"UP",1
"17778","GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY",1,0,"DOWN",1
"17779","GOMF_PROTEIN_KINASE_ACTIVITY",0.180345979876854,1.24704080847188,"UP",0.728952353867898
"17780","GOMF_PROTEIN_KINASE_ACTIVITY",0.372260128843237,0.829756245987219,"DOWN",0.974666640601635
"17781","GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0.216157873188281,0.741919256450536,"UP",0.817466559533352
"17782","GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0.35153982632473,0.78242542553522,"DOWN",0.963308027773931
"17783","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0.0291417063289596,4.10031796722433,"UP",0.258645076138087
"17784","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",1,0.802872740160699,"DOWN",1
"17785","GOMF_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY",1,0,"UP",1
"17786","GOMF_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY",1,0,"DOWN",1
"17787","GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",0.393161805028816,0,"UP",0.974666640601635
"17788","GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0.661063075505724,"DOWN",1
"17789","GOMF_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY",0.40032102080308,2.24963427254674,"UP",0.974666640601635
"17790","GOMF_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"DOWN",1
"17791","GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"UP",1
"17792","GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"DOWN",1
"17793","GOMF_PROTEIN_KINASE_C_ACTIVITY",0.380210564007243,1.60726811083124,"UP",0.974666640601635
"17794","GOMF_PROTEIN_KINASE_C_ACTIVITY",0.635792897903478,0,"DOWN",1
"17795","GOMF_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY",1,0,"UP",1
"17796","GOMF_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY",1,0,"DOWN",1
"17797","GOMF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",1,0,"UP",1
"17798","GOMF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",1,0,"DOWN",1
"17799","GOMF_JUN_KINASE_KINASE_KINASE_ACTIVITY",0.535660518913576,1.40572583963575,"UP",1
"17800","GOMF_JUN_KINASE_KINASE_KINASE_ACTIVITY",0.0314054821106128,5.63297960757487,"DOWN",0.267660651302412
"17801","GOMF_MAP_KINASE_ACTIVITY",1,0,"UP",1
"17802","GOMF_MAP_KINASE_ACTIVITY",1,0,"DOWN",1
"17803","GOMF_MAP_KINASE_KINASE_ACTIVITY",0.628178896904532,0,"UP",1
"17804","GOMF_MAP_KINASE_KINASE_ACTIVITY",0.118298002569241,2.81573663593671,"DOWN",0.583163325715448
"17805","GOMF_MAP_KINASE_KINASE_KINASE_ACTIVITY",0.676280079667288,1.24969539347867,"UP",1
"17806","GOMF_MAP_KINASE_KINASE_KINASE_ACTIVITY",0.220910117043153,1.9868975262475,"DOWN",0.817466559533352
"17807","GOMF_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY",1,0,"UP",1
"17808","GOMF_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY",0.346959303487106,2.81210511360904,"DOWN",0.958457223442538
"17809","GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY",0.840280273737942,0.941440181698782,"UP",1
"17810","GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY",0.686788055046296,0.901310197230325,"DOWN",1
"17811","GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.00521595429954307,2.15078651928231,"UP",0.0799062689600103
"17812","GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY",1,0.97270798189129,"DOWN",1
"17813","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.000256398135643547,3.68823477353936,"UP",0.00834758499832293
"17814","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.799261204687576,0.673648768887181,"DOWN",1
"17815","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.223416684106607,1.76041474994264,"UP",0.817466559533352
"17816","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY",1,0.992006039673205,"DOWN",1
"17817","GOMF_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY",0.000206912272984902,45.1586864529407,"UP",0.00698799176489919
"17818","GOMF_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY",1,0,"DOWN",1
"17819","GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.0571355799314748,0.429591965803883,"UP",0.376989725624612
"17820","GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.266564833949917,0.612173806493593,"DOWN",0.878171491804969
"17821","GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",0.280912167006698,0.487325776276168,"UP",0.878171491804969
"17822","GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",0.280912167006698,0.487325776276168,"DOWN",0.878171491804969
"17823","GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",1,0,"UP",1
"17824","GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",1,0,"DOWN",1
"17825","GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",0.0642003800793879,0.290625121089134,"UP",0.41163346459423
"17826","GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",0.41054051349928,0.598059621549298,"DOWN",0.98318002104743
"17827","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",1,0,"UP",1
"17828","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",1,0,"DOWN",1
"17829","GOMF_PYRUVATE_DEHYDROGENASE_ACTIVITY",1,0,"UP",1
"17830","GOMF_PYRUVATE_DEHYDROGENASE_ACTIVITY",1,0,"DOWN",1
"17831","GOMF_PYRUVATE_DEHYDROGENASE_ACETYL_TRANSFERRING_KINASE_ACTIVITY",1,0,"UP",1
"17832","GOMF_PYRUVATE_DEHYDROGENASE_ACETYL_TRANSFERRING_KINASE_ACTIVITY",1,0,"DOWN",1
"17833","GOMF_NAD_RETINOL_DEHYDROGENASE_ACTIVITY",1,0.936856399007884,"UP",1
"17834","GOMF_NAD_RETINOL_DEHYDROGENASE_ACTIVITY",0.287748566405479,2.04612084234841,"DOWN",0.878171491804969
"17835","GOMF_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY",1,0,"UP",1
"17836","GOMF_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY",1,0,"DOWN",1
"17837","GOMF_SPHINGOMYELIN_PHOSPHODIESTERASE_ACTIVITY",1,0,"UP",1
"17838","GOMF_SPHINGOMYELIN_PHOSPHODIESTERASE_ACTIVITY",0.00900334312132096,11.268974456983,"DOWN",0.115549383279433
"17839","GOMF_STEROL_ESTERASE_ACTIVITY",1,0,"UP",1
"17840","GOMF_STEROL_ESTERASE_ACTIVITY",1,0,"DOWN",1
"17841","GOMF_SUPEROXIDE_DISMUTASE_ACTIVITY",1,0,"UP",1
"17842","GOMF_SUPEROXIDE_DISMUTASE_ACTIVITY",0.288854427918737,3.74962743332126,"DOWN",0.878171491804969
"17843","GOMF_THIOREDOXIN_DISULFIDE_REDUCTASE_ACTIVITY",1,0,"UP",1
"17844","GOMF_THIOREDOXIN_DISULFIDE_REDUCTASE_ACTIVITY",1,0,"DOWN",1
"17845","GOMF_TRIGLYCERIDE_LIPASE_ACTIVITY",1,0.802872740160699,"UP",1
"17846","GOMF_TRIGLYCERIDE_LIPASE_ACTIVITY",0.628178896904532,0,"DOWN",1
"17847","GOMF_ENZYME_INHIBITOR_ACTIVITY",0.0130965949566164,1.64868012387883,"UP",0.15119953467117
"17848","GOMF_ENZYME_INHIBITOR_ACTIVITY",0.409201793397285,0.782037896777407,"DOWN",0.983175251316674
"17849","GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY",0.106288670130406,4.50331924838678,"UP",0.550467884837681
"17850","GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY",1,0,"DOWN",1
"17851","GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY",0.163692977322314,3.2162196060503,"UP",0.696672470412732
"17852","GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY",1,0,"DOWN",1
"17853","GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY",1,0,"UP",1
"17854","GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY",0.494330792070102,1.60666008333123,"DOWN",1
"17855","GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_INHIBITOR_ACTIVITY",1,0,"UP",1
"17856","GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_INHIBITOR_ACTIVITY",0.573615356340944,1.24944544009573,"DOWN",1
"17857","GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",0.00044632016032974,3.67784708600914,"UP",0.0127369610637859
"17858","GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",1,0.999367536272321,"DOWN",1
"17859","GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",0.522220672070753,0.340056384216356,"UP",1
"17860","GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",0.522220672070753,0.340056384216356,"DOWN",1
"17861","GOMF_COMPLEMENT_RECEPTOR_ACTIVITY",0.00236987021623617,11.2792801294262,"UP",0.0441385675725849
"17862","GOMF_COMPLEMENT_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17863","GOMF_NUCLEAR_RECEPTOR_ACTIVITY",1,0.88726928792637,"UP",1
"17864","GOMF_NUCLEAR_RECEPTOR_ACTIVITY",0.381560386004885,1.56426393874541,"DOWN",0.974666640601635
"17865","GOMF_CYTOKINE_RECEPTOR_ACTIVITY",0.170093189566584,1.64037734093222,"UP",0.70885226677289
"17866","GOMF_CYTOKINE_RECEPTOR_ACTIVITY",0.485780517475236,0.560872785841286,"DOWN",1
"17867","GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY",0.0801507169072339,5.62840286134612,"UP",0.469573504516501
"17868","GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY",0.40032102080308,2.24963427254674,"DOWN",0.974666640601635
"17869","GOMF_INTERFERON_RECEPTOR_ACTIVITY",1,0,"UP",1
"17870","GOMF_INTERFERON_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17871","GOMF_INTERLEUKIN_1_RECEPTOR_ACTIVITY",0.40032102080308,2.24963427254674,"UP",0.974666640601635
"17872","GOMF_INTERLEUKIN_1_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17873","GOMF_ONCOSTATIN_M_RECEPTOR_ACTIVITY",0.0564349256452629,7.50575102287747,"UP",0.372603044469708
"17874","GOMF_ONCOSTATIN_M_RECEPTOR_ACTIVITY",0.346959303487106,2.81210511360904,"DOWN",0.958457223442538
"17875","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",2.457926660556e-05,2.55529609739557,"UP",0.00121749300586207
"17876","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",0.674099870000319,0.85212244841112,"DOWN",1
"17877","GOMF_EXTRACELLULARLY_ATP_GATED_CATION_CHANNEL_ACTIVITY",0.225585248907949,5.62383262432422,"UP",0.817466559533352
"17878","GOMF_EXTRACELLULARLY_ATP_GATED_CATION_CHANNEL_ACTIVITY",1,0,"DOWN",1
"17879","GOMF_ADRENERGIC_RECEPTOR_ACTIVITY",1,0,"UP",1
"17880","GOMF_ADRENERGIC_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17881","GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY",1,0,"UP",1
"17882","GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17883","GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",1,0,"UP",1
"17884","GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17885","GOMF_ICOSANOID_RECEPTOR_ACTIVITY",0.608470636620439,1.12440518665235,"UP",1
"17886","GOMF_ICOSANOID_RECEPTOR_ACTIVITY",0.608470636620439,1.12440518665235,"DOWN",1
"17887","GOMF_PROSTANOID_RECEPTOR_ACTIVITY",0.535660518913576,1.40572583963575,"UP",1
"17888","GOMF_PROSTANOID_RECEPTOR_ACTIVITY",0.535660518913576,1.40572583963575,"DOWN",1
"17889","GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY",0.288854427918737,3.74962743332126,"UP",0.878171491804969
"17890","GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY",0.288854427918737,3.74962743332126,"DOWN",0.878171491804969
"17891","GOMF_HISTAMINE_RECEPTOR_ACTIVITY",1,0,"UP",1
"17892","GOMF_HISTAMINE_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17893","GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY",1,0,"UP",1
"17894","GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17895","GOMF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY",1,0,"UP",1
"17896","GOMF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17897","GOMF_MELANOCORTIN_RECEPTOR_ACTIVITY",1,0,"UP",1
"17898","GOMF_MELANOCORTIN_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17899","GOMF_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY",0.0189093078638997,22.5251845857155,"UP",0.19243035608952
"17900","GOMF_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17901","GOMF_NEUROPEPTIDE_Y_RECEPTOR_ACTIVITY",1,0,"UP",1
"17902","GOMF_NEUROPEPTIDE_Y_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17903","GOMF_OLFACTORY_RECEPTOR_ACTIVITY",1,0,"UP",1
"17904","GOMF_OLFACTORY_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17905","GOMF_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_ACTIVITY",1,0,"UP",1
"17906","GOMF_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17907","GOMF_SOMATOSTATIN_RECEPTOR_ACTIVITY",1,0,"UP",1
"17908","GOMF_SOMATOSTATIN_RECEPTOR_ACTIVITY",0.0816793269623458,Inf,"DOWN",0.474652714559956
"17909","GOMF_VASOPRESSIN_RECEPTOR_ACTIVITY",1,0,"UP",1
"17910","GOMF_VASOPRESSIN_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17911","GOMF_EPHRIN_RECEPTOR_ACTIVITY",1,0.864712634304845,"UP",1
"17912","GOMF_EPHRIN_RECEPTOR_ACTIVITY",0.100466743321185,3.07204262859151,"DOWN",0.54063893638229
"17913","GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY",0.225585248907949,5.62383262432422,"UP",0.817466559533352
"17914","GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17915","GOMF_FIBROBLAST_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",0.346959303487106,2.81210511360904,"UP",0.958457223442538
"17916","GOMF_FIBROBLAST_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17917","GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",0.0801507169072339,5.62840286134612,"UP",0.469573504516501
"17918","GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17919","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATED_RECEPTOR_ACTIVITY",0.00915708615478,6.44335354275808,"UP",0.115948886405382
"17920","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATED_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17921","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_I",0.346959303487106,2.81210511360904,"UP",0.958457223442538
"17922","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_I",1,0,"DOWN",1
"17923","GOMF_NEUROTROPHIN_RECEPTOR_ACTIVITY",1,0,"UP",1
"17924","GOMF_NEUROTROPHIN_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17925","GOMF_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",1,0,"UP",1
"17926","GOMF_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",0.494330792070102,1.60666008333123,"DOWN",1
"17927","GOMF_DEATH_RECEPTOR_ACTIVITY",1,0,"UP",1
"17928","GOMF_DEATH_RECEPTOR_ACTIVITY",0.608470636620439,1.12440518665235,"DOWN",1
"17929","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY",0.0684958943768669,3.75512920385033,"UP",0.428825936387704
"17930","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY",0.61589663501024,0,"DOWN",1
"17931","GOMF_NETRIN_RECEPTOR_ACTIVITY",1,0,"UP",1
"17932","GOMF_NETRIN_RECEPTOR_ACTIVITY",1,0,"DOWN",1
"17933","GOMF_SCAVENGER_RECEPTOR_ACTIVITY",0.00126086990534048,4.0747344511958,"UP",0.0274502022458193
"17934","GOMF_SCAVENGER_RECEPTOR_ACTIVITY",1,0.702081885930269,"DOWN",1
"17935","GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING",1,0,"UP",1
"17936","GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING",1,0,"DOWN",1
"17937","GOMF_SIGNAL_SEQUENCE_BINDING",0.107535357108297,0,"UP",0.553069361997778
"17938","GOMF_SIGNAL_SEQUENCE_BINDING",0.51432422011681,0.362059356194881,"DOWN",1
"17939","GOMF_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY",1,0,"UP",1
"17940","GOMF_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY",0.535660518913576,1.40572583963575,"DOWN",1
"17941","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY",1,0,"UP",1
"17942","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY",0.573615356340944,1.24944544009573,"DOWN",1
"17943","GOMF_MAP_KINASE_SCAFFOLD_ACTIVITY",1,0,"UP",1
"17944","GOMF_MAP_KINASE_SCAFFOLD_ACTIVITY",0.573615356340944,1.24944544009573,"DOWN",1
"17945","GOMF_PROTEIN_KINASE_C_BINDING",0.00815795313722897,2.90760263722304,"UP",0.109424923963192
"17946","GOMF_PROTEIN_KINASE_C_BINDING",0.780363473110781,1.1247793068168,"DOWN",1
"17947","GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY",0.255352993007035,1.34641861655587,"UP",0.867780059201345
"17948","GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY",0.570044923174522,0.780315274388063,"DOWN",1
"17949","GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY",0.318962203586195,1.87536216569182,"UP",0.947008660397774
"17950","GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY",0.62209555490316,0,"DOWN",1
"17951","GOMF_GTPASE_INHIBITOR_ACTIVITY",0.573615356340944,1.24944544009573,"UP",1
"17952","GOMF_GTPASE_INHIBITOR_ACTIVITY",0.573615356340944,1.24944544009573,"DOWN",1
"17953","GOMF_GTPASE_ACTIVATOR_ACTIVITY",0.00438163514188655,1.85635802770824,"UP",0.0701196442244675
"17954","GOMF_GTPASE_ACTIVATOR_ACTIVITY",0.370849251320153,0.750134606707628,"DOWN",0.974666640601635
"17955","GOMF_SIGNALING_RECEPTOR_BINDING",2.07459799990303e-19,2.48794893066466,"UP",2.05523508523727e-16
"17956","GOMF_SIGNALING_RECEPTOR_BINDING",1.26129990599186e-05,0.528120109564297,"DOWN",0.000699735553180124
"17957","GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,1.02211493319073,"UP",1
"17958","GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",0.61589663501024,0,"DOWN",1
"17959","GOMF_TYPE_1_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,0,"UP",1
"17960","GOMF_TYPE_1_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,0,"DOWN",1
"17961","GOMF_FRIZZLED_BINDING",0.441031817930512,1.60787735666449,"UP",1
"17962","GOMF_FRIZZLED_BINDING",0.717223806789876,0.488356267716177,"DOWN",1
"17963","GOMF_TYPE_2_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,0,"UP",1
"17964","GOMF_TYPE_2_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,0,"DOWN",1
"17965","GOMF_NOTCH_BINDING",0.396868939193365,0,"UP",0.974666640601635
"17966","GOMF_NOTCH_BINDING",0.396868939193365,0,"DOWN",0.974666640601635
"17967","GOMF_PATCHED_BINDING",0.40032102080308,2.24963427254674,"UP",0.974666640601635
"17968","GOMF_PATCHED_BINDING",1,0,"DOWN",1
"17969","GOMF_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",0.014805833849305,8.45145569926188,"UP",0.161860518865445
"17970","GOMF_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",1,0,"DOWN",1
"17971","GOMF_DEATH_RECEPTOR_BINDING",0.617875092372219,0,"UP",1
"17972","GOMF_DEATH_RECEPTOR_BINDING",0.617875092372219,0,"DOWN",1
"17973","GOMF_CYTOKINE_ACTIVITY",0.0225533601766279,1.83811083856141,"UP",0.215625048306327
"17974","GOMF_CYTOKINE_ACTIVITY",0.51785930140071,0.741257870368487,"DOWN",1
"17975","GOMF_CYTOKINE_RECEPTOR_BINDING",0.0917181199143405,1.4990511542166,"UP",0.511110965254775
"17976","GOMF_CYTOKINE_RECEPTOR_BINDING",0.119552938362332,0.548219093823634,"DOWN",0.588124693707722
"17977","GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING",0.0564349256452629,7.50575102287747,"UP",0.372603044469708
"17978","GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING",0.346959303487106,2.81210511360904,"DOWN",0.958457223442538
"17979","GOMF_GROWTH_HORMONE_RECEPTOR_BINDING",1,0,"UP",1
"17980","GOMF_GROWTH_HORMONE_RECEPTOR_BINDING",1,0,"DOWN",1
"17981","GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING",1,0,"UP",1
"17982","GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING",1,0,"DOWN",1
"17983","GOMF_INTERLEUKIN_2_RECEPTOR_BINDING",1,0,"UP",1
"17984","GOMF_INTERLEUKIN_2_RECEPTOR_BINDING",1,0,"DOWN",1
"17985","GOMF_INTERLEUKIN_6_RECEPTOR_BINDING",0.40032102080308,2.24963427254674,"UP",0.974666640601635
"17986","GOMF_INTERLEUKIN_6_RECEPTOR_BINDING",1,0,"DOWN",1
"17987","GOMF_INTERLEUKIN_12_RECEPTOR_BINDING",1,0,"UP",1
"17988","GOMF_INTERLEUKIN_12_RECEPTOR_BINDING",1,0,"DOWN",1
"17989","GOMF_INTERLEUKIN_1_RECEPTOR_BINDING",1,0,"UP",1
"17990","GOMF_INTERLEUKIN_1_RECEPTOR_BINDING",1,0,"DOWN",1
"17991","GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING",0.29298159700902,1.8019753108771,"UP",0.888511537051844
"17992","GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING",0.510504000856665,1.29813152468266,"DOWN",1
"17993","GOMF_INSULIN_RECEPTOR_BINDING",0.199011323886011,2.11122197680077,"UP",0.770705804565259
"17994","GOMF_INSULIN_RECEPTOR_BINDING",0.396868939193365,0,"DOWN",0.974666640601635
"17995","GOMF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING",1,0.864712634304845,"UP",1
"17996","GOMF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING",0.62209555490316,0,"DOWN",1
"17997","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",0.0868263667461307,2.65169100760297,"UP",0.492689471903615
"17998","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",1,0.561755298678023,"DOWN",1
"17999","GOMF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING",0.0173950765039886,5.01171067043522,"UP",0.18215916239493
"18000","GOMF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING",0.617875092372219,0,"DOWN",1
"18001","GOMF_NERVE_GROWTH_FACTOR_RECEPTOR_BINDING",1,0,"UP",1
"18002","GOMF_NERVE_GROWTH_FACTOR_RECEPTOR_BINDING",1,0,"DOWN",1
"18003","GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING",0.243257408759323,1.87623834383544,"UP",0.86390015906947
"18004","GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING",0.410065932305075,0,"DOWN",0.983175251316674
"18005","GOMF_NEUROTROPHIN_RECEPTOR_BINDING",1,0,"UP",1
"18006","GOMF_NEUROTROPHIN_RECEPTOR_BINDING",1,0,"DOWN",1
"18007","GOMF_NEUROTROPHIN_TRK_RECEPTOR_BINDING",1,0,"UP",1
"18008","GOMF_NEUROTROPHIN_TRK_RECEPTOR_BINDING",1,0,"DOWN",1
"18009","GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING",0.00175134142204912,8.06311617437154,"UP",0.0356855112089225
"18010","GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING",0.61589663501024,0,"DOWN",1
"18011","GOMF_INTEGRIN_BINDING",3.49085294275595e-16,5.759972148481,"UP",2.07496298917414e-13
